index,TargetName,gvkeyT,DealNumber,Acquirer,gvkeyA,DateAnnounced,DateEffective,DateFiled,FormType,URL,Auction,BidderID,BidderName,bidder_type_financial,bidder_type_strategic,bidder_type_mixed,bidder_type_nonUS,bidder_type_note,bid_value,bid_value_pershare,bid_value_lower,bid_value_upper,bid_value_unit,multiplier,bid_type,bid_date_precise,bid_date_rough,bid_note,all_cash,additional_note,cshoc,comments_1,comments_2,comments_3,source_page,source_quote
218,MAC-GRAY CORPORATION,65630,2575867020,"CSC ServiceWorks, Inc.",NA,2013-10-15,NA,2013-12-04,DEFM14A,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,35,Party C,1,0,0,0,F,NA,NA,16.0,17.0,USD_per_share,NA,Informal,2013-09-10,NA,NA,1,Revised oral indication of interest; all-cash $16-17/share; no firm financing commitment,NA,NA,Informal per §G1 range structural signal and oral 'revised indication of interest' language; no firm financing commitment,[info:bid_range] Range bid: $16.00-$17.00/share | [info:oral_bid] Oral indication per filing narration,41,"Also on September 10, 2013, in a telephone call to a representative of BofA Merrill Lynch, a representative of Party C indicated that it was submitting a revised oral indication of interest with an all-cash purchase price of $16.00 to $17.00 per share."
219,MAC-GRAY CORPORATION,65630,2575867020,"CSC ServiceWorks, Inc.",NA,2013-10-15,NA,2013-12-04,DEFM14A,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-11,NA,Final Round Inf Ann,1,BofA phone calls to four bidders requesting final IOIs by Sept 18; informal round (still IOI/proposal stage),NA,NA,NA,[info:final_round_inferred] No explicit 'final round' phrase; inferred from request for final indications of interest by September 18 deadline,42,"the Special Committee instructed BofA Merrill Lynch to call each of Party A, Party B, Party C and CSC/Pamplona to request final indications of interest by September 18, 2013 and to indicate that Mac-Gray would consider engaging in a short period of exclusive negotiations with one of the bidders depending upon, among other things, the proposed purchase price and the level of deal certainty indicated in the bidder's final proposal."
220,MAC-GRAY CORPORATION,65630,2575867020,"CSC ServiceWorks, Inc.",NA,2013-10-15,NA,2013-12-04,DEFM14A,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,37,CSC/Pamplona,0,0,1,0,mixed,NA,20.75,NA,NA,USD_per_share,NA,Informal,2013-09-18,NA,NA,1,Final proposal; all-cash $20.75/share,NA,NA,Informal per §G1: filed as 'proposal' in response to request for final indications; Pamplona 100% capital commitment reduces risk but proposal label indicates non-binding status; no merger agreement markup delivered,"[soft:resolved_name_not_observed] §P-R5/§E4: resolved_name='CSC ServiceWorks, Inc. / Pamplona Capital Management' for 'bidder_03' not in aliases_observed=['CSC and Pamplona', 'CSC/Pamplona']",42,"On September 18, 2013, CSC/Pamplona submitted a proposal for an all-cash purchase price of $20.75 per share, reiterating that Pamplona was committed to provide 100% of the capital required to consummate the transaction and requesting that CSC/Pamplona and Mac-Gray agree to engage in exclusive negotiations for two weeks."
221,MAC-GRAY CORPORATION,65630,2575867020,"CSC ServiceWorks, Inc.",NA,2013-10-15,NA,2013-12-04,DEFM14A,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,38,Party B,1,0,0,0,F,NA,21.5,NA,NA,USD_per_share,NA,Informal,2013-09-18,NA,NA,1,Revised indication of interest; $19.00 cash + $2.50 in options = $21.50 total per share; options vest contingent on performance,NA,NA,Informal per §G1: filed as 'revised indication of interest'; contingent options component renders this non-definitive; no firm financing commitment for cash component,"[info:contingent_type_ambiguous] Party B options are performance-vesting equity, not a CVR in the traditional sense; classified as 'cvr' (contingent value right) per §H2 default",42,"On September 18, 2013, Party B also submitted a revised indication of interest with a purchase price that Party B valued at $21.50 per share, including $19.00 of cash to be paid at closing and the remaining per share price to be paid in the form of options to be issued to Mac-Gray stockholders, representing 10% of the new equity with a strike price equal to Party B's initial cost basis."
222,MAC-GRAY CORPORATION,65630,2575867020,"CSC ServiceWorks, Inc.",NA,2013-10-15,NA,2013-12-04,DEFM14A,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,39,Party A,0,1,0,0,S,NA,NA,18.0,19.0,USD_per_share,NA,Formal,2013-09-18,NA,NA,1,Party A reiterated prior IOI $18-19/share as 'best and final offer' via telephone,NA,NA,Formal per §G1 'best and final offer' trigger; Party A explicitly stated this was their best and final offer in the final round,[info:bid_range] Range bid: $18.00-$19.00/share | [soft:range_with_formal_trigger] Range bid (informal structural signal) but 'best and final' formal trigger present; formal classification wins per §G1,42,"Also on September 18, 2013, Party A reiterated in a telephone call to a representative of BofA Merrill Lynch that its previous indication of interest with an all-cash purchase price of $18.00 to $19.00 per share was its best and final offer."
223,MAC-GRAY CORPORATION,65630,2575867020,"CSC ServiceWorks, Inc.",NA,2013-10-15,NA,2013-12-04,DEFM14A,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,40,Party C,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2013-09-18,NA,DropAtInf,1,Party C failed to submit revised indication or reiterate prior IOI by Sept 18 deadline; no stated reason,NA,NA,NA,[soft:drop_agency_ambiguous] Filing states Party C simply 'did not submit' without specifying reasons; classified DropAtInf (voluntary self-withdrawal at informal stage) as Party C chose not to submit,42,Party C did not submit a revised indication of interest or reiterate its prior indication of interest of an all-cash purchase price of $16.00 to $17.00 per share nor did it specify any reasons in connection therewith.
224,MAC-GRAY CORPORATION,65630,2575867020,"CSC ServiceWorks, Inc.",NA,2013-10-15,NA,2013-12-04,DEFM14A,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,41,Party A,0,1,0,0,S,NA,NA,NA,NA,NA,NA,NA,2013-09-19,NA,DropTarget,1,Special Committee selected CSC/Pamplona for exclusivity; Party A's $18-19/share was below CSC/Pamplona's $20.75; Party A's 'best and final' offer not advanced,NA,NA,NA,"[soft:drop_agency_ambiguous] No explicit rejection statement for Party A; DropTarget inferred from Special Committee selecting CSC/Pamplona for exclusivity on Sept 19, implicitly not advancing Party A | [hard:source_quote_not_in_page] NFKC-normalized source_quote not a substring of pages[43].content; excerpt: 'The Special Committee concluded that the revised indication of interest submitted by CSC/Pamplona had the potential of d...'",43,"The Special Committee concluded that the revised indication of interest submitted by CSC/Pamplona had the potential of delivering the most value to stockholders, provided greater certainty and involved less potential risk than the other indications. However, the Special Committee also concluded that, primarily in view of potential synergies between Mac-Gray and CSC, CSC/Pamplona should be in a position to increase their offer price above $20.75."
225,MAC-GRAY CORPORATION,65630,2575867020,"CSC ServiceWorks, Inc.",NA,2013-10-15,NA,2013-12-04,DEFM14A,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,42,Party B,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2013-09-19,NA,DropTarget,1,Special Committee chose CSC/Pamplona over Party B; concerned about risks of Party B options and financing structure,NA,NA,NA,"[soft:drop_agency_ambiguous] No explicit rejection statement for Party B; DropTarget inferred from Special Committee selecting CSC/Pamplona for exclusivity, implicitly not advancing Party B",43,"The Special Committee noted that the indication of interest submitted by Party B, including the Party B options, was on its face higher than the CSC/Pamplona proposal but further discussed the risks and complexities involved with measuring and achieving the performance required to vest the Party B options. The Special Committee also noted that Party B would likely be financing the transaction with a combination of equity from affiliated funds and third party debt capital, which would involve more risk than the Pamplona-funded CSC/Pamplona proposal, which did not require any third party financing."
226,MAC-GRAY CORPORATION,65630,2575867020,"CSC ServiceWorks, Inc.",NA,2013-10-15,NA,2013-12-04,DEFM14A,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,43,CSC/Pamplona,0,0,1,0,mixed,NA,21.25,NA,NA,USD_per_share,NA,Formal,2013-09-21,NA,NA,1,CSC/Pamplona confirmed $21.25/share 'last and best offer' via telephone; exclusivity agreement signed Sept 24,NA,NA,Formal per §G1 'last and best' offer trigger; confirmed as last and best price in telephone call accepting exclusivity terms; no financing contingency,"[soft:resolved_name_not_observed] §P-R5/§E4: resolved_name='CSC ServiceWorks, Inc. / Pamplona Capital Management' for 'bidder_03' not in aliases_observed=['CSC and Pamplona', 'CSC/Pamplona']",43,"Later that same day, the representative of CSC/Pamplona called the members of the Transaction Committee to confirm that CSC/Pamplona were willing to increase their all-cash purchase price to $21.25 per share as a last and best offer, provided that Mac-Gray agree to a two week period of exclusive negotiations."
227,MAC-GRAY CORPORATION,65630,2575867020,"CSC ServiceWorks, Inc.",NA,2013-10-15,NA,2013-12-04,DEFM14A,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,44,CSC/Pamplona,0,0,1,0,mixed,NA,21.25,NA,NA,USD_per_share,NA,NA,2013-10-14,NA,Executed,1,Merger agreement executed; Pamplona commitment letter delivered; MacDonald and Moab voting agreements became effective,NA,NA,NA,"[soft:resolved_name_not_observed] §P-R5/§E4: resolved_name='CSC ServiceWorks, Inc. / Pamplona Capital Management' for 'bidder_03' not in aliases_observed=['CSC and Pamplona', 'CSC/Pamplona']",47,"Later in the day, on October 14, 2013, the merger agreement was executed, the Pamplona commitment letter was delivered, Moab and Parent executed the Moab voting agreement and the Mac-Donald voting agreements became effective."
228,MAC-GRAY CORPORATION,65630,2575867020,"CSC ServiceWorks, Inc.",NA,2013-10-15,NA,2013-12-04,DEFM14A,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,45,CSC/Pamplona,0,0,1,0,mixed,NA,NA,NA,NA,NA,NA,NA,2013-10-15,NA,Bid Press Release,1,Joint announcement by Mac-Gray and CSC before U.S. stock markets opened,NA,NA,NA,"[soft:resolved_name_not_observed] §P-R5/§E4: resolved_name='CSC ServiceWorks, Inc. / Pamplona Capital Management' for 'bidder_03' not in aliases_observed=['CSC and Pamplona', 'CSC/Pamplona']",47,"On October 15, 2013, before the U.S. stock markets opened, Mac-Gray and CSC jointly announced the execution of the merger agreement."
